CameraID/C:CameraPosition[3]/D:CameraOrientation[3][3]/D
755	-975.8317819044723	550.9782014536727	290.6910003034337	0.4705244902407627	-0.020694689376727766	-0.8821442251215345	0.8823392722848672	0.0006437754157077829	0.4706134232435635	-0.009171295845302347	-0.9997856347161705	0.01856264926412895
756	-885.8221069126913	697.2262778308309	286.61098218127535	0.5612216036011544	-0.013669771613415342	-0.8275526865374714	0.8276629480910348	0.011790471456173127	0.5611016210456874	0.002087105317487706	-0.9998370477867276	0.017931030771137762
757	-793.8500312026113	789.5598335221486	287.0670552909418	0.680544720816511	-0.02078600214985262	-0.7324116500188976	0.7326813130859756	0.011009782918222697	0.6804828272151356	-0.006080824235946334	-0.9997233251228665	0.022722164991294373
758	-696.0363629159841	860.733821066505	294.7363750957318	0.7557934760170453	-0.008225183220457817	-0.6547584042767701	0.6548031565951513	0.004900303729919387	0.7557835755931589	-0.0030079433335929687	-0.9999541656417783	0.009089493525904423
759	-707.8498271338932	852.1492735412913	293.7344810428668	0.6744042414844938	-0.009006558860380392	-0.7383073892121219	0.7383515630683447	0.002828213350096602	0.6744100907636085	-0.003986023363852199	-0.9999554405605989	0.008557365891557254
760	-635.2796855580633	891.1620941962615	285.28254112989737	0.8507937537909251	-0.01908376902269827	-0.5251531188808035	0.5254495825085742	0.017085469379206967	0.850653174318216	-0.007261181165080924	-0.9996718944213553	0.024563769094082376
761	-608.1288926362304	885.8049052313961	293.17859899598506	0.7544850876309811	0.01484364725389756	-0.6561493112689167	0.6554260457253775	0.03503957867044137	0.7544461057699176	0.034189927277888346	-0.9992756847150844	0.01670792655995633
762	-530.5355028115359	951.2716201502753	290.4213643983956	0.8796659992328713	-0.006043015385212648	-0.4755535845293239	0.47559043836662	0.013721803517182168	0.879559802993794	0.0012102594270968973	-0.999887590718722	0.014944604338328797
763	-396.3557333295539	1016.4251980637559	302.7186884483418	0.9069271711776713	-0.008322527720624636	-0.4212052251717762	0.42112194013347964	-0.010112483800215328	0.9069476551651722	-0.011807528017383316	-0.9999142329238696	-0.005666487305985104
764	-250.24306306740937	1145.7239846988946	305.5130518328282	0.9209055996765992	0.004563269456145408	-0.3897589678970245	0.3897843605570641	-0.008179168691320382	0.9208698352452638	0.0010142728448756806	-0.999956137923754	-0.00931093331554959
